,date,de_bbq_weather,dresden_bbq_weather,dusseldorf_bbq_weather,heathrow_bbq_weather,kassel_bbq_weather,maastricht_bbq_weather,muenchen_bbq_weather,oslo_bbq_weather,stockholm_bbq_weather,tours_bbq_weather
1995,20050618,True,True,True,True,True,True,True,True,True,True
1996,20050619,True,True,True,True,True,True,True,False,True,True
1997,20050620,True,True,True,True,True,True,True,True,True,True
1998,20050621,True,False,True,True,False,True,True,True,False,True
1999,20050622,True,True,True,True,True,True,True,True,False,True
2000,20050623,True,True,True,True,True,True,True,True,True,False
2001,20050624,True,False,True,False,True,True,True,True,True,True
2002,20050625,False,False,False,True,False,False,True,True,False,True
2003,20050626,True,True,True,True,True,True,True,True,True,True
2004,20050627,True,True,True,True,True,True,True,False,False,False
2005,20050628,True,True,False,False,True,False,True,True,False,False
2006,20050629,False,True,False,False,False,False,False,True,False,True
2007,20050630,False,False,False,False,False,False,False,False,False,False
2008,20050701,False,False,False,False,False,False,False,False,True,True
2009,20050702,False,True,False,True,True,False,False,True,True,True
2010,20050703,True,True,True,True,True,True,True,False,True,False
2011,20050704,False,False,False,False,False,False,False,True,True,True
2012,20050705,False,False,False,False,False,False,False,True,True,False
2013,20050706,False,True,False,False,False,False,False,True,True,True
2014,20050707,True,False,True,False,False,False,False,True,True,True
2015,20050708,False,False,False,True,False,False,False,True,True,False
2016,20050709,True,False,True,True,False,True,True,True,True,False
2017,20050710,True,False,True,True,True,True,False,True,True,True
2018,20050711,True,True,False,True,True,False,False,True,True,True
2019,20050712,True,True,True,True,True,True,False,True,True,True
2020,20050713,True,True,True,True,True,True,True,True,True,True
2021,20050714,True,True,True,True,True,True,True,True,True,True
2022,20050715,True,False,True,True,False,True,True,False,False,True
2023,20050716,True,True,True,True,True,True,False,False,False,True
2024,20050717,True,True,True,True,True,True,True,True,False,False
2025,20050718,False,False,True,False,False,True,False,True,False,True
2026,20050719,False,False,False,True,False,True,False,False,False,True
2027,20050720,False,False,False,True,False,True,False,False,False,True
2028,20050721,False,False,False,True,False,True,True,False,False,True
2029,20050722,False,False,False,True,False,False,False,False,False,True
2030,20050723,True,False,True,False,False,True,False,True,False,False
2031,20050724,False,False,False,False,False,False,False,False,False,False
2032,20050725,False,False,False,False,False,False,False,False,False,True
2033,20050726,False,True,False,False,False,False,True,False,False,True
2034,20050727,False,True,False,False,False,False,True,False,False,False
2035,20050728,False,True,False,False,False,True,True,True,True,False
2036,20050729,False,False,False,True,False,False,False,True,True,False
2037,20050730,False,False,True,False,True,False,False,True,False,True
2038,20050731,False,True,False,False,True,False,True,False,False,True
2039,20050801,True,True,True,True,True,True,False,False,False,True
2040,20050802,True,True,True,False,True,True,False,False,True,True
2041,20050803,False,False,False,True,False,False,False,False,False,True
2042,20050804,True,True,False,False,True,True,True,False,False,True
2043,20050805,False,False,False,False,False,False,False,False,False,True
2044,20050806,False,False,False,True,False,False,False,False,False,True
2045,20050807,False,False,False,True,False,False,False,False,False,True
2046,20050808,False,False,False,True,False,False,False,False,True,True
2047,20050809,False,True,True,True,False,True,True,False,False,True
2048,20050810,False,False,True,True,False,True,True,False,False,True
2049,20050811,False,True,False,True,True,False,True,False,False,True
2050,20050812,False,False,False,True,False,False,False,True,True,True
2051,20050813,False,False,False,False,False,False,True,True,False,True
2052,20050814,False,False,False,False,False,False,False,True,False,True
2053,20050815,False,True,False,True,True,False,False,True,False,True
2054,20050816,True,True,True,True,True,True,False,True,True,True
2055,20050817,True,True,True,True,True,True,True,True,True,True
2056,20050818,True,True,True,False,True,True,True,True,True,True
2057,20050819,False,True,False,False,False,False,False,True,True,False
2058,20050820,False,False,True,True,False,False,False,False,True,False
2059,20050821,True,True,True,False,True,True,False,True,True,True
2060,20050822,True,False,True,False,True,True,False,False,True,False
2061,20050823,False,False,False,True,False,False,False,False,True,False
2062,20050824,False,True,False,False,False,True,True,False,True,False
2063,20050825,False,False,False,False,False,False,False,False,False,False
2064,20050826,False,True,True,True,True,True,True,True,False,True
2065,20050827,True,True,True,True,True,True,True,False,False,True
2066,20050828,True,True,True,True,True,True,False,False,False,True
2067,20050829,True,True,True,True,True,True,True,False,True,True
2068,20050830,True,True,True,True,True,True,True,True,True,True
2069,20050831,True,True,True,True,True,True,True,True,True,True
2070,20050901,False,True,True,True,True,True,True,False,True,True
2071,20050902,True,True,True,True,True,True,True,False,True,True
2072,20050903,True,True,True,True,True,True,True,True,True,True
2073,20050904,True,True,True,False,True,True,True,True,True,True
2074,20050905,True,True,True,True,True,True,True,True,True,True
2075,20050906,True,True,True,False,True,True,True,True,True,True
2076,20050907,True,True,True,True,True,True,True,False,False,True
2077,20050908,True,True,True,True,True,True,True,True,True,True
2078,20050909,False,True,False,False,True,False,False,True,True,False
2079,20050910,False,False,False,False,True,True,False,False,False,False
2080,20050911,False,False,False,False,False,True,False,False,False,False
2081,20050912,True,False,True,True,False,True,False,True,False,True
2082,20050913,True,True,True,True,False,True,False,False,False,True
2083,20050914,False,True,False,False,False,False,True,False,False,True
2084,20050915,False,False,False,False,False,False,True,False,False,False
2085,20050916,False,False,False,False,False,False,False,False,False,False
2086,20050917,False,False,False,False,False,False,False,False,False,False
2087,20050918,True,False,False,False,False,False,False,False,False,True
2088,20050919,True,False,True,True,True,True,False,True,True,True
2089,20050920,True,False,True,True,True,True,False,False,False,True
2090,20050921,True,True,True,True,True,True,False,False,False,True
2091,20050922,True,True,True,True,True,True,True,False,True,True
2092,20050923,True,True,True,False,True,True,True,False,True,False
2093,20050924,False,True,False,False,True,False,True,False,True,True
2094,20050925,False,True,False,False,False,False,True,False,True,False
2095,20050926,False,False,True,False,True,True,False,False,True,True
2096,20050927,False,True,False,True,False,False,False,False,False,False
2097,20050928,False,False,False,False,False,False,False,False,False,False
2098,20050929,False,False,False,False,False,False,False,False,False,False
2099,20050930,False,False,False,False,False,False,False,False,False,False
2100,20051001,False,False,False,False,False,False,False,False,False,False
2101,20051002,False,False,False,False,False,False,False,False,False,False
2102,20051003,False,False,False,False,False,False,False,False,False,False
2103,20051004,False,True,False,False,True,False,False,False,False,True
2104,20051005,True,True,False,False,True,True,False,False,False,False
2105,20051006,True,True,True,False,True,True,True,False,False,True
2106,20051007,True,True,True,False,True,True,True,False,False,False
2107,20051008,False,True,True,False,True,True,False,False,False,False
2108,20051009,False,True,True,False,False,True,True,False,False,True
2109,20051010,True,True,True,True,False,True,False,False,False,True
2110,20051011,True,True,True,False,False,True,False,False,True,True
2111,20051012,True,False,True,False,True,True,True,False,False,True
2112,20051013,True,False,True,False,False,True,False,False,False,False
2113,20051014,True,False,True,False,False,True,False,False,False,True
2114,20051015,True,False,True,True,False,True,False,False,False,False
2115,20051016,False,False,True,False,False,True,False,False,False,True
2116,20051017,False,False,False,True,False,False,False,False,False,True
2117,20051018,False,False,False,False,False,False,False,False,False,False
2118,20051019,False,False,False,False,False,False,False,False,False,False
2119,20051020,False,False,False,False,False,False,False,False,False,False
2120,20051021,False,False,False,False,False,False,True,False,False,False
2121,20051022,False,True,False,False,False,False,True,False,False,False
2122,20051023,False,False,False,False,False,False,False,False,False,True
2123,20051024,False,False,False,False,False,False,False,False,False,False
2124,20051025,False,True,False,False,False,False,True,False,False,False
2125,20051026,False,False,True,True,False,True,True,False,False,True
2126,20051027,True,True,True,False,False,True,True,False,False,True
2127,20051028,True,True,True,False,False,True,False,False,False,False
2128,20051029,True,False,True,True,False,True,False,False,False,True
2129,20051030,True,False,True,False,False,True,False,False,False,False
2130,20051031,True,False,False,False,False,True,False,False,False,False
2131,20051101,False,False,False,False,False,False,False,False,False,False
2132,20051102,False,False,False,False,False,False,False,False,False,False
2133,20051103,True,False,False,False,False,False,False,False,False,False
2134,20051104,False,False,False,False,False,False,False,False,False,False
2135,20051105,False,False,False,False,False,False,False,False,False,False
2136,20051106,False,False,False,False,False,False,False,False,False,False
2137,20051107,False,False,False,False,False,False,False,False,False,False
2138,20051108,False,False,False,False,False,False,False,False,False,False
2139,20051109,False,False,False,False,False,False,False,False,False,False
2140,20051110,False,False,False,False,False,False,False,False,False,False
2141,20051111,False,False,False,False,False,False,False,False,False,False
2142,20051112,False,False,False,False,False,False,False,False,False,False
2143,20051113,False,False,False,False,False,False,False,False,False,False
2144,20051114,False,False,False,False,False,False,False,False,False,False
2145,20051115,False,False,False,False,False,False,False,False,False,False
2146,20051116,False,False,False,False,False,False,False,False,False,False
2147,20051117,False,False,False,False,False,False,False,False,False,False
2148,20051118,False,False,False,False,False,False,False,False,False,False
2149,20051119,False,False,False,False,False,False,False,False,False,False
2150,20051120,False,False,False,False,False,False,False,False,False,False
2151,20051121,False,False,False,False,False,False,False,False,False,False
2152,20051122,False,False,False,False,False,False,False,False,False,False
2153,20051123,False,False,False,False,False,False,False,False,False,False
2154,20051124,False,False,False,False,False,False,False,False,False,False
2155,20051125,False,False,False,False,False,False,False,False,False,False
2156,20051126,False,False,False,False,False,False,False,False,False,False
2157,20051127,False,False,False,False,False,False,False,False,False,False
2158,20051128,False,False,False,False,False,False,False,False,False,False
2159,20051129,False,False,False,False,False,False,False,False,False,False
2160,20051130,False,False,False,False,False,False,False,False,False,False
2161,20051201,False,False,False,False,False,False,False,False,False,False
2162,20051202,False,False,False,False,False,False,False,False,False,False
2163,20051203,False,False,False,False,False,False,False,False,False,False
2164,20051204,False,False,False,False,False,False,False,False,False,False
2165,20051205,False,False,False,False,False,False,False,False,False,False
2166,20051206,False,False,False,False,False,False,False,False,False,False
2167,20051207,False,False,False,False,False,False,False,False,False,False
2168,20051208,False,False,False,False,False,False,False,False,False,False
2169,20051209,False,False,False,False,False,False,False,False,False,False
2170,20051210,False,False,False,False,False,False,False,False,False,False
2171,20051211,False,False,False,False,False,False,False,False,False,False
2172,20051212,False,False,False,False,False,False,False,False,False,False
2173,20051213,False,False,False,False,False,False,False,False,False,False
2174,20051214,False,False,False,False,False,False,False,False,False,False
2175,20051215,False,False,False,False,False,False,False,False,False,False
2176,20051216,False,False,False,False,False,False,False,False,False,False
2177,20051217,False,False,False,False,False,False,False,False,False,False
2178,20051218,False,False,False,False,False,False,False,False,False,False
2179,20051219,False,False,False,False,False,False,False,False,False,False
2180,20051220,False,False,False,False,False,False,False,False,False,False
2181,20051221,False,False,False,False,False,False,False,False,False,False
2182,20051222,False,False,False,False,False,False,False,False,False,False
2183,20051223,False,False,False,False,False,False,False,False,False,False
2184,20051224,False,False,False,False,False,False,False,False,False,False
2185,20051225,False,False,False,False,False,False,False,False,False,False
2186,20051226,False,False,False,False,False,False,False,False,False,False
2187,20051227,False,False,False,False,False,False,False,False,False,False
2188,20051228,False,False,False,False,False,False,False,False,False,False
2189,20051229,False,False,False,False,False,False,False,False,False,False
2190,20051230,False,False,False,False,False,False,False,False,False,False
2191,20051231,False,False,False,False,False,False,False,False,False,False
2192,20060101,False,False,False,False,False,False,False,False,False,False
2193,20060102,False,False,False,False,False,False,False,False,False,False
2194,20060103,False,False,False,False,False,False,False,False,False,False
2195,20060104,False,False,False,False,False,False,False,False,False,False
2196,20060105,False,False,False,False,False,False,False,False,False,False
2197,20060106,False,False,False,False,False,False,False,False,False,False
2198,20060107,False,False,False,False,False,False,False,False,False,False
2199,20060108,False,False,False,False,False,False,False,False,False,False
2200,20060109,False,False,False,False,False,False,False,False,False,False
2201,20060110,False,False,False,False,False,False,False,False,False,False
2202,20060111,False,False,False,False,False,False,False,False,False,False
2203,20060112,False,False,False,False,False,False,False,False,False,False
2204,20060113,False,False,False,False,False,False,False,False,False,False
2205,20060114,False,False,False,False,False,False,False,False,False,False
2206,20060115,False,False,False,False,False,False,False,False,False,False
2207,20060116,False,False,False,False,False,False,False,False,False,False
2208,20060117,False,False,False,False,False,False,False,False,False,False
2209,20060118,False,False,False,False,False,False,False,False,False,False
2210,20060119,False,False,False,False,False,False,False,False,False,False
2211,20060120,False,False,False,False,False,False,False,False,False,False
2212,20060121,False,False,False,False,False,False,False,False,False,False
2213,20060122,False,False,False,False,False,False,False,False,False,False
2214,20060123,False,False,False,False,False,False,False,False,False,False
2215,20060124,False,False,False,False,False,False,False,False,False,False
2216,20060125,False,False,False,False,False,False,False,False,False,False
2217,20060126,False,False,False,False,False,False,False,False,False,False
2218,20060127,False,False,False,False,False,False,False,False,False,False
2219,20060128,False,False,False,False,False,False,False,False,False,False
2220,20060129,False,False,False,False,False,False,False,False,False,False
2221,20060130,False,False,False,False,False,False,False,False,False,False
2222,20060131,False,False,False,False,False,False,False,False,False,False
2223,20060201,False,False,False,False,False,False,False,False,False,False
2224,20060202,False,False,False,False,False,False,False,False,False,False
2225,20060203,False,False,False,False,False,False,False,False,False,False
2226,20060204,False,False,False,False,False,False,False,False,False,False
2227,20060205,False,False,False,False,False,False,False,False,False,False
2228,20060206,False,False,False,False,False,False,False,False,False,False
2229,20060207,False,False,False,False,False,False,False,False,False,False
2230,20060208,False,False,False,False,False,False,False,False,False,False
2231,20060209,False,False,False,False,False,False,False,False,False,False
2232,20060210,False,False,False,False,False,False,False,False,False,False
2233,20060211,False,False,False,False,False,False,False,False,False,False
2234,20060212,False,False,False,False,False,False,False,False,False,False
2235,20060213,False,False,False,False,False,False,False,False,False,False
2236,20060214,False,False,False,False,False,False,False,False,False,False
2237,20060215,False,False,False,False,False,False,False,False,False,False
2238,20060216,False,False,False,False,False,False,False,False,False,False
2239,20060217,False,False,False,False,False,False,False,False,False,False
2240,20060218,False,False,False,False,False,False,False,False,False,False
2241,20060219,False,False,False,False,False,False,False,False,False,False
2242,20060220,False,False,False,False,False,False,False,False,False,False
2243,20060221,False,False,False,False,False,False,False,False,False,False
2244,20060222,False,False,False,False,False,False,False,False,False,False
2245,20060223,False,False,False,False,False,False,False,False,False,False
2246,20060224,False,False,False,False,False,False,False,False,False,False
2247,20060225,False,False,False,False,False,False,False,False,False,False
2248,20060226,False,False,False,False,False,False,False,False,False,False
2249,20060227,False,False,False,False,False,False,False,False,False,False
2250,20060228,False,False,False,False,False,False,False,False,False,False
2251,20060301,False,False,False,False,False,False,False,False,False,False
2252,20060302,False,False,False,False,False,False,False,False,False,False
2253,20060303,False,False,False,False,False,False,False,False,False,False
2254,20060304,False,False,False,False,False,False,False,False,False,False
2255,20060305,False,False,False,False,False,False,False,False,False,False
2256,20060306,False,False,False,False,False,False,False,False,False,False
2257,20060307,False,False,False,False,False,False,False,False,False,False
2258,20060308,False,False,False,False,False,False,False,False,False,False
2259,20060309,False,False,False,False,False,False,False,False,False,False
2260,20060310,False,False,False,False,False,False,False,False,False,False
2261,20060311,False,False,False,False,False,False,False,False,False,False
2262,20060312,False,False,False,False,False,False,False,False,False,False
2263,20060313,False,False,False,False,False,False,False,False,False,False
2264,20060314,False,False,False,False,False,False,False,False,False,False
2265,20060315,False,False,False,False,False,False,False,False,False,False
2266,20060316,False,False,False,False,False,False,False,False,False,False
2267,20060317,False,False,False,False,False,False,False,False,False,False
2268,20060318,False,False,False,False,False,False,False,False,False,False
2269,20060319,False,False,False,False,False,False,False,False,False,False
2270,20060320,False,False,False,False,False,False,False,False,False,False
2271,20060321,False,False,False,False,False,False,False,False,False,False
2272,20060322,False,False,False,False,False,False,False,False,False,False
2273,20060323,False,False,False,False,False,False,False,False,False,False
2274,20060324,False,False,False,False,False,False,False,False,False,False
2275,20060325,False,False,False,False,False,False,False,False,False,False
2276,20060326,False,False,False,False,False,False,False,False,False,False
2277,20060327,False,False,False,False,False,False,False,False,False,False
2278,20060328,False,False,False,False,False,False,False,False,False,False
2279,20060329,False,False,False,False,False,False,False,False,False,False
2280,20060330,False,False,False,False,False,False,False,False,False,False
2281,20060331,False,False,False,False,False,False,False,False,False,False
2282,20060401,False,False,False,False,False,False,False,False,False,False
2283,20060402,False,False,False,False,False,False,False,False,False,False
2284,20060403,False,False,False,False,False,False,False,False,False,False
2285,20060404,False,False,False,False,False,False,False,False,False,False
2286,20060405,False,False,False,False,False,False,False,False,False,False
2287,20060406,False,False,False,False,False,False,False,False,False,False
2288,20060407,False,False,False,False,False,False,False,False,False,False
2289,20060408,False,False,False,False,False,False,False,False,False,False
2290,20060409,False,False,False,False,False,False,False,False,False,False
2291,20060410,False,False,False,False,False,False,False,False,False,False
2292,20060411,False,False,False,False,False,False,False,False,False,False
2293,20060412,False,False,False,False,False,False,False,False,False,False
2294,20060413,False,False,False,False,False,False,False,False,False,False
2295,20060414,False,False,False,False,False,False,False,False,False,False
2296,20060415,False,False,False,False,False,False,False,False,False,False
2297,20060416,False,False,False,False,False,False,False,False,False,False
2298,20060417,False,False,False,False,False,False,False,False,False,False
2299,20060418,False,False,False,False,False,False,False,False,False,False
2300,20060419,False,False,False,False,False,False,False,False,False,False
2301,20060420,False,False,False,False,False,False,True,False,False,False
2302,20060421,True,True,False,False,False,False,True,False,False,True
2303,20060422,False,False,False,False,False,False,False,False,False,True
2304,20060423,False,False,False,False,False,False,True,False,False,False
2305,20060424,True,False,False,False,True,False,True,False,False,True
2306,20060425,True,True,False,False,False,True,True,False,False,True
2307,20060426,False,False,False,False,False,False,False,False,False,False
2308,20060427,False,False,False,False,False,False,False,False,False,False
2309,20060428,False,False,False,False,False,False,False,False,False,False
2310,20060429,False,False,False,False,False,False,False,False,False,False
2311,20060430,False,False,False,False,False,False,False,False,False,False
2312,20060501,False,False,False,False,False,False,False,False,False,False
2313,20060502,True,True,True,False,True,False,True,False,False,True
2314,20060503,True,True,True,True,True,True,True,False,False,True
2315,20060504,True,True,True,True,True,True,True,True,True,True
2316,20060505,True,True,True,True,True,True,True,True,True,False
2317,20060506,True,True,True,False,True,True,True,True,True,False
2318,20060507,True,True,True,False,True,True,True,True,True,False
2319,20060508,True,True,True,False,True,True,True,True,True,False
2320,20060509,True,True,True,False,True,False,False,True,True,False
2321,20060510,True,True,True,True,True,True,False,True,True,False
2322,20060511,True,True,True,True,True,True,True,True,True,True
2323,20060512,True,True,False,False,False,False,False,True,False,True
2324,20060513,True,False,False,False,False,False,False,False,True,True
2325,20060514,False,False,False,False,False,False,False,False,False,True
2326,20060515,False,True,True,True,False,True,False,False,False,True
2327,20060516,False,False,False,False,False,False,False,False,False,False
2328,20060517,False,False,False,False,False,False,False,False,False,True
2329,20060518,False,False,False,False,False,False,False,False,False,False
2330,20060519,False,False,False,False,False,False,False,False,False,False
2331,20060520,False,False,False,False,False,False,False,False,False,False
2332,20060521,False,False,False,False,False,False,False,False,False,True
2333,20060522,False,False,False,False,False,False,False,False,False,False
2334,20060523,False,True,False,False,False,False,False,False,False,False
2335,20060524,False,False,False,False,False,False,False,False,False,False
2336,20060525,False,False,False,False,False,False,False,False,False,False
2337,20060526,False,False,False,True,False,False,False,False,False,True
2338,20060527,False,False,False,False,False,False,False,False,False,True
2339,20060528,False,False,False,False,False,False,False,False,False,False
2340,20060529,False,False,False,False,False,False,False,False,False,False
2341,20060530,False,False,False,False,False,False,False,False,False,False
2342,20060531,False,False,False,False,False,False,False,False,False,False
2343,20060601,False,False,False,False,False,False,False,True,False,False
2344,20060602,True,False,False,True,False,False,False,False,True,True
2345,20060603,True,False,False,True,False,True,False,True,False,True
2346,20060604,False,False,False,False,False,True,False,False,True,True
2347,20060605,False,False,False,True,False,False,False,False,False,True
2348,20060606,False,False,True,True,False,True,False,True,False,True
2349,20060607,True,False,True,True,True,True,False,True,False,True
2350,20060608,True,True,True,True,True,True,True,True,False,True
2351,20060609,True,True,True,True,True,True,True,True,True,True
2352,20060610,True,True,True,True,True,True,True,True,True,True
2353,20060611,True,True,True,True,True,True,True,True,True,True
2354,20060612,True,True,True,False,True,True,True,True,True,True
2355,20060613,True,True,True,False,True,True,True,True,True,True
2356,20060614,False,True,False,False,True,False,True,True,False,False
2357,20060615,False,True,False,True,False,False,True,True,True,True
2358,20060616,True,False,True,True,False,True,False,True,True,True
2359,20060617,True,True,True,True,True,True,False,True,True,True
2360,20060618,True,True,True,True,False,False,False,False,True,True
2361,20060619,False,False,False,False,False,False,False,False,True,True
2362,20060620,True,False,True,False,True,True,True,True,False,True
2363,20060621,False,False,False,True,True,False,False,False,False,True
2364,20060622,False,True,True,True,True,False,True,False,False,True
2365,20060623,True,True,True,False,True,True,True,False,False,True
2366,20060624,True,True,True,True,True,True,True,False,True,False
2367,20060625,False,True,False,False,False,False,False,True,False,False
2368,20060626,False,True,True,False,True,True,False,False,False,True
2369,20060627,True,False,False,True,False,False,False,False,False,True
2370,20060628,True,True,True,True,True,True,False,True,False,True
2371,20060629,True,False,True,True,True,True,False,True,True,True
2372,20060630,True,False,True,True,True,True,True,True,True,True
2373,20060701,True,True,True,True,True,True,True,True,True,True
2374,20060702,True,True,True,True,True,True,True,True,True,True
2375,20060703,True,True,True,True,True,True,True,True,True,True
2376,20060704,True,True,True,False,True,True,True,True,True,False
2377,20060705,False,True,False,False,False,False,True,True,True,False
2378,20060706,False,True,False,True,True,False,False,True,True,False
2379,20060707,False,True,False,False,False,False,True,True,True,True
2380,20060708,True,False,True,False,False,False,False,True,False,False
2381,20060709,False,True,True,True,False,True,True,False,True,False
2382,20060710,True,True,False,False,True,True,True,False,False,True
2383,20060711,False,True,True,True,True,False,True,False,True,True
2384,20060712,True,True,True,True,True,True,False,False,True,True
2385,20060713,True,False,True,True,True,True,True,True,True,True
2386,20060714,True,True,True,True,True,True,False,True,True,True
2387,20060715,True,True,True,True,True,True,True,True,True,True
2388,20060716,True,True,True,True,True,True,True,True,True,True
2389,20060717,True,True,True,True,True,True,True,True,True,True
2390,20060718,True,True,True,True,True,True,True,True,True,True
2391,20060719,True,True,True,True,True,True,True,True,True,False
2392,20060720,True,True,True,True,False,True,True,True,False,True
2393,20060721,True,True,True,False,True,True,True,True,False,False
2394,20060722,False,True,True,False,False,False,False,True,True,True
2395,20060723,True,False,True,True,False,True,False,True,True,True
2396,20060724,True,True,True,True,True,True,True,True,True,True
2397,20060725,True,True,True,True,True,True,True,True,True,True
2398,20060726,True,True,False,False,False,True,True,False,True,False
2399,20060727,True,True,False,False,False,True,True,True,False,True
2400,20060728,False,False,False,True,False,False,True,False,False,True
2401,20060729,True,False,True,False,True,True,False,False,False,True
2402,20060730,False,False,False,True,False,False,True,False,True,False
2403,20060731,True,True,True,False,True,True,False,False,False,False
2404,20060801,False,False,False,True,False,False,False,False,True,True
2405,20060802,False,True,False,False,False,False,False,False,True,False
2406,20060803,False,True,True,False,False,False,False,True,True,True
2407,20060804,False,False,False,True,False,False,False,True,True,True
2408,20060805,True,False,False,True,False,False,False,True,True,True
2409,20060806,True,False,True,True,True,True,False,True,True,True
2410,20060807,False,False,True,False,False,False,False,False,True,True
2411,20060808,True,True,True,False,True,True,False,True,True,True
2412,20060809,False,True,False,True,False,False,True,False,True,True
2413,20060810,False,False,False,False,False,False,False,False,True,True
2414,20060811,False,False,False,True,False,False,False,False,True,False
2415,20060812,False,False,False,False,True,False,False,True,True,False
2416,20060813,True,False,False,False,True,True,False,False,False,False
2417,20060814,False,False,False,False,False,False,True,False,False,False
2418,20060815,True,False,False,True,False,False,True,False,False,False
2419,20060816,False,True,False,False,True,False,True,False,False,False
2420,20060817,True,False,False,False,False,False,False,True,True,True
2421,20060818,False,False,False,False,False,False,True,True,True,False
2422,20060819,False,False,False,False,False,False,False,False,True,False
2423,20060820,False,False,False,False,False,False,False,True,False,False
2424,20060821,False,False,False,False,False,False,False,False,False,False
2425,20060822,True,False,True,True,False,False,False,False,False,True
2426,20060823,True,False,True,False,True,True,True,False,False,False
2427,20060824,False,False,False,True,False,False,False,False,True,True
2428,20060825,False,False,False,False,True,False,True,False,False,False
2429,20060826,True,False,False,True,False,True,False,True,True,False
2430,20060827,False,False,False,False,False,False,False,False,False,True
2431,20060828,False,False,False,False,False,False,False,False,False,False
2432,20060829,False,False,False,False,False,False,False,False,True,False
2433,20060830,False,False,False,True,False,False,False,True,True,False
2434,20060831,False,False,True,True,False,False,True,True,True,True
2435,20060901,True,True,True,False,True,True,True,True,True,True
2436,20060902,False,True,True,False,False,True,True,False,False,True
2437,20060903,False,False,False,True,False,False,True,False,False,True
2438,20060904,True,True,True,True,True,True,True,True,True,False
2439,20060905,True,True,True,True,True,True,True,True,False,True
2440,20060906,True,True,True,True,True,True,True,False,False,True
2441,20060907,False,False,False,True,True,True,False,False,False,True
2442,20060908,True,True,True,True,True,True,True,True,False,True
2443,20060909,True,False,True,True,True,True,True,True,True,True
2444,20060910,True,True,True,True,True,True,True,True,True,True
2445,20060911,True,True,True,False,True,True,True,True,True,True
2446,20060912,True,True,True,False,True,True,True,True,True,True
2447,20060913,True,True,True,False,True,True,True,True,True,True
2448,20060914,True,True,True,False,True,True,True,True,True,False
2449,20060915,True,True,True,True,True,True,False,True,False,False
2450,20060916,True,True,True,True,True,True,True,False,True,False
2451,20060917,True,True,False,True,True,True,True,False,True,False
2452,20060918,False,True,False,True,False,False,False,True,False,True
2453,20060919,False,True,False,True,False,False,False,False,False,False
2454,20060920,True,True,True,True,True,True,True,False,True,True
2455,20060921,True,True,True,False,True,True,True,True,True,False
2456,20060922,True,True,True,False,True,True,True,True,True,False
2457,20060923,True,True,True,False,True,True,True,False,True,False
2458,20060924,True,True,True,False,True,True,True,False,True,False
2459,20060925,True,True,True,False,True,False,False,True,False,False
2460,20060926,True,True,False,True,False,True,False,False,True,True
2461,20060927,True,False,True,True,True,True,False,False,True,False
2462,20060928,True,True,True,False,True,True,True,False,False,True
2463,20060929,True,True,False,False,True,False,True,False,True,False
2464,20060930,True,False,False,False,True,False,False,False,False,False
2465,20061001,False,False,False,False,False,False,False,False,False,True
2466,20061002,False,False,False,False,False,False,True,False,False,False
2467,20061003,False,False,False,False,False,False,False,False,False,False
2468,20061004,False,False,False,False,False,False,False,False,False,False
2469,20061005,False,False,False,False,False,False,False,False,False,False
2470,20061006,False,False,False,False,False,False,False,False,False,False
2471,20061007,False,False,False,False,False,False,False,False,False,False
2472,20061008,False,False,False,False,False,False,False,False,False,False
2473,20061009,True,True,False,False,False,False,True,False,False,False
2474,20061010,False,True,False,False,True,False,True,False,False,False
2475,20061011,True,True,True,False,True,True,True,False,False,False
2476,20061012,True,True,True,True,False,False,True,False,False,True
2477,20061013,False,False,False,False,False,False,True,False,False,True
2478,20061014,False,False,False,True,False,False,False,False,False,False
2479,20061015,False,False,False,False,False,False,False,False,False,False
2480,20061016,False,False,False,False,False,True,False,False,False,False
2481,20061017,False,False,False,False,False,True,False,False,False,False
2482,20061018,False,False,True,False,False,True,False,False,False,False
2483,20061019,False,False,False,False,False,True,True,False,False,False
2484,20061020,False,False,False,False,False,False,True,False,False,False
2485,20061021,False,False,False,False,False,False,True,False,False,False
2486,20061022,False,True,False,False,False,False,True,False,False,False
2487,20061023,False,False,False,False,False,False,False,False,False,False
2488,20061024,False,False,False,False,False,False,False,False,False,False
2489,20061025,False,False,False,False,False,False,False,False,False,True
2490,20061026,True,True,True,False,True,True,True,False,False,False
2491,20061027,False,True,True,False,False,False,True,False,False,False
2492,20061028,False,False,False,False,False,False,False,False,False,False
2493,20061029,False,False,False,False,False,False,False,False,False,True
2494,20061030,False,False,False,False,False,False,False,False,False,False
2495,20061031,False,False,False,False,False,False,False,False,False,False
2496,20061101,False,False,False,False,False,False,False,False,False,False
2497,20061102,False,False,False,False,False,False,False,False,False,False
2498,20061103,False,False,False,False,False,False,False,False,False,False
2499,20061104,False,False,False,False,False,False,False,False,False,False
2500,20061105,False,False,False,False,False,False,False,False,False,False
2501,20061106,False,False,False,False,False,False,False,False,False,False
2502,20061107,False,False,False,False,False,False,False,False,False,False
2503,20061108,False,False,False,False,False,False,False,False,False,False
2504,20061109,False,False,False,False,False,False,False,False,False,False
2505,20061110,False,False,False,False,False,False,False,False,False,False
2506,20061111,False,False,False,False,False,False,False,False,False,False
2507,20061112,False,False,False,False,False,False,False,False,False,False
2508,20061113,False,False,False,False,False,False,False,False,False,False
